1186,ss27713084,7,6
1186,uechian14,3,1
1186,jim4060304,6,3
1186,dsc02017,1,8
1186,joeyshia,3,7
1186,eddy82465,5,5
1186,mike031218,6,4
1187,about0506,6,3
1187,yunchaohe,6,5
1187,joeyshia,5,4
1187,chungweng0928,7,3
1187,uechian14,7,7
1187,ss27713084,5,5
1187,766wjq,6,6
1187,asdpig601405,3,3
1187,gogomaurice72,7,5
1187,mike031218,6,9
1188,gogomaurice72,3,4
1188,peiru19940227,6,3
1188,silvster,6,6
1188,stb61307,7,7
1188,billhsiau,6,3
1188,uechian14,5,5
1188,AAmark543,7,2
1188,ss27713084,6,7
1188,rosa.shen,6,5
1188,ourwayhu,6,2
1189,yunchaohe,3,6
1189,gogomaurice72,4,4
1189,rosa.shen,4,6
1189,babyish1225,4,1
1189,ourwayhu,1,9
1189,stb61307,2,8
1189,yueyuanlv,3,8
1189,serenacds,1,8
1189,about0506,2,8
1189,s067955609,5,9
1190,AAmark543,5,3
1190,smith0918,2,7
1190,ss27713084,1,9
1190,asdpig601405,3,5
1190,peiru19940227,3,1
1190,eddy82465,3,7
1190,ourwayhu,2,6
1190,jim4060304,5,2
1190,yehkuosu,3,7
1190,aser2589,4,7
1191,peiru19940227,3,3
1191,stb61307,3,5
1191,ourwayhu,6,3
1191,babyish1225,5,1
1191,yueyuanlv,3,5
1191,yehkuosu,4,6
1191,mike031218,3,7
1191,ss27713084,3,4
1191,spaceristic,3,7
1191,about0506,5,4
1192,about0506,2,6
1192,dsc02017,1,7
1192,yehkuosu,3,7
1192,joeyshia,3,5
1192,cokecolalala,6,7
1192,766wjq,3,7
1192,uechian14,5,4
1192,s067955609,7,8
1192,chungweng0928,4,6
1192,babyish1225,5,1
1193,gogomaurice72,7,3
1193,AAmark543,8,5
1193,smith0918,7,2
1193,yueyuanlv,6,5
1193,rosa.shen,6,5
1193,yunchaohe,4,4
1193,babyish1225,7,1
1193,asdpig601405,5,3
1193,yehkuosu,7,5
1193,s067955609,8,6
1194,766wjq,6,6
1194,mike031218,7,3
1194,serenacds,6,3
1194,silvster,5,6
1194,aser2589,7,6
1194,spaceristic,6,5
1194,yunchaohe,4,4
1194,billhsiau,6,3
1194,about0506,6,5
1194,uechian14,5,5
1195,jim4060304,5,2
1195,joeyshia,5,4
1195,uechian14,1,1
1195,wangjin0818,5,3
1195,s067955609,6,8
1195,766wjq,6,4
1195,peiru19940227,5,5
1195,babyish1225,5,1
1195,yueyuanlv,5,6
1195,rosa.shen,4,5
1196,smith0918,7,2
1196,uechian14,1,1
1196,wangjin0818,6,5
1196,about0506,6,6
1196,AAmark543,6,2
1196,ourwayhu,6,1
1196,mike031218,4,7
1196,spaceristic,6,6
1196,babyish1225,5,1
1196,jerryjerryjerryy,5,1
1197,spaceristic,3,6
1197,silvster,3,4
1197,smith0918,3,2
1197,wangjin0818,4,2
1197,dsc02017,1,9
1197,rosa.shen,4,5
1197,babyish1225,5,1
1197,AAmark543,3,1
1197,billhsiau,3,3
1197,asdpig601405,3,3
1198,yueyuanlv,2,7
1198,spaceristic,4,6
1198,yehkuosu,4,6
1198,abc343665,5,3
1198,stb61307,3,5
1198,jim4060304,4,2
1198,eddy82465,3,5
1198,aser2589,3,4
1198,peiru19940227,3,3
1198,about0506,2,5
1199,joeyshia,3,3
1199,about0506,3,5
1199,peiru19940227,3,3
1199,babyish1225,5,1
1199,yunchaohe,6,4
1199,dsc02017,6,3
1199,yehkuosu,4,6
1199,mike031218,4,4
1199,uechian14,1,1
1199,asdpig601405,3,4
1200,joeyshia,5,2
1200,yehkuosu,5,5
1200,abc343665,5,4
1200,jim4060304,5,2
1200,ly250676,5,3
1200,asdpig601405,5,3
1200,ss27713084,5,2
1200,rosa.shen,4,5
1200,mobetap,5,2
1200,peiru19940227,5,3
1201,s067955609,3,6
1201,766wjq,5,4
1201,asdpig601405,4,3
1201,mobetap,3,6
1201,yehkuosu,4,6
1201,yueyuanlv,2,2
1201,rosa.shen,4,6
1201,jim4060304,4,4
1201,serenacds,3,6
1201,ss27713084,3,3
1202,smith0918,7,2
1202,s067955609,3,4
1202,rosa.shen,6,5
1202,about0506,7,4
1202,uechian14,5,5
1202,yunchaohe,6,3
1202,babyish1225,7,1
1202,peiru19940227,6,2
1202,spaceristic,6,4
1202,dsc02017,7,3
1203,stb61307,3,5
1203,rosa.shen,4,5
1203,peiru19940227,3,3
1203,mike031218,6,7
1203,serenacds,3,6
1203,about0506,3,5
1203,AAmark543,3,2
1203,uechian14,5,5
1203,dsc02017,2,6
1203,eddy82465,4,6
1204,ss27713084,1,3
1204,peiru19940227,3,5
1204,spaceristic,4,7
1204,AAmark543,2,5
1204,jim4060304,3,3
1204,wangjin0818,3,6
1204,766wjq,3,6
1204,mike031218,2,8
1204,yunchaohe,7,6
1204,eddy82465,3,6
1205,yunchaohe,3,6
1205,babyish1225,3,2
1205,cokecolalala,2,2
1205,about0506,5,6
1205,silvster,3,7
1205,mike031218,3,6
1205,eddy82465,3,7
1205,ss27713084,1,8
1205,ourwayhu,4,3
1205,yueyuanlv,3,7
1206,peiru19940227,3,5
1206,joeyshia,4,5
1206,eddy82465,3,4
1206,yehkuosu,4,6
1206,about0506,5,6
1206,yueyuanlv,5,6
1206,jim4060304,5,2
1206,spaceristic,3,7
1206,rosa.shen,4,5
1206,dsc02017,7,6
1207,s067955609,9,9
1207,yehkuosu,6,7
1207,dsc02017,9,8
1207,aser2589,6,6
1207,AAmark543,7,5
1207,jim4060304,6,4
1207,about0506,6,6
1207,peiru19940227,9,7
1207,yunchaohe,4,4
1207,mobetap,6,5
1208,ourwayhu,7,6
1208,about0506,7,5
1208,stb61307,7,6
1208,uechian14,9,9
1208,rosa.shen,7,7
1208,peiru19940227,6,5
1208,766wjq,7,3
1208,jim4060304,7,5
1208,asdpig601405,6,3
1208,spaceristic,6,4
1209,dsc02017,8,7
1209,stb61307,6,6
1209,766wjq,6,6
1209,rosa.shen,6,5
1209,billhsiau,6,3
1209,serenacds,9,9
1209,wangjin0818,5,3
1209,gogomaurice72,4,4
1209,spaceristic,7,2
1209,about0506,7,6
1210,jerryjerryjerryy,5,1
1210,babyish1225,5,1
1210,about0506,5,6
1210,jim4060304,5,2
1210,rosa.shen,5,5
1210,uechian14,1,1
1210,mobetap,5,3
1210,dsc02017,5,5
1210,stb61307,5,5
1210,wangjin0818,5,3
1211,asdpig601405,5,4
1211,about0506,5,6
1211,gogomaurice72,9,5
1211,dsc02017,7,6
1211,a0912408595,6,5
1211,mobetap,5,6
1211,peiru19940227,5,7
1211,yunchaohe,4,4
1211,serenacds,4,6
1211,mike031218,6,9
1212,ourwayhu,6,2
1212,serenacds,9,9
1212,smith0918,7,2
1212,mike031218,6,3
1212,jim4060304,5,1
1212,silvster,7,7
1212,about0506,7,6
1212,yueyuanlv,7,5
1212,jerryjerryjerryy,5,1
1212,stb61307,7,6
1213,yehkuosu,6,6
1213,jim4060304,6,2
1213,766wjq,7,6
1213,stb61307,6,5
1213,wangjin0818,5,5
1213,rosa.shen,6,5
1213,yunchaohe,7,4
1213,billhsiau,7,3
1213,peiru19940227,6,5
1213,asdpig601405,6,3
1214,mobetap,6,7
1214,rosa.shen,6,5
1214,AAmark543,8,3
1214,yueyuanlv,7,6
1214,serenacds,6,8
1214,yehkuosu,6,6
1214,JasonRoaHu,5,5
1214,peiru19940227,5,3
1214,eddy82465,5,5
1214,about0506,7,5
1215,rosa.shen,8,6
1215,serenacds,7,5
1215,spaceristic,8,5
1215,wangjin0818,6,6
1215,766wjq,7,7
1215,peiru19940227,6,3
1215,abc343665,7,5
1215,about0506,7,3
1215,billhsiau,7,4
1215,mike031218,7,3
1216,mobetap,7,7
1216,about0506,6,4
1216,yehkuosu,6,6
1216,joeyshia,7,5
1216,yunchaohe,7,5
1216,eddy82465,6,6
1216,uechian14,7,7
1216,766wjq,8,7
1216,abc343665,7,6
1216,wangjin0818,7,7
1217,s067955609,9,2
1217,spaceristic,4,7
1217,chungweng0928,7,6
1217,about0506,7,4
1217,766wjq,7,4
1217,peiru19940227,6,3
1217,ss27713084,7,6
1217,yueyuanlv,7,5
1217,mike031218,7,5
1217,stb61307,7,7
1218,stb61307,7,6
1218,gogomaurice72,9,1
1218,serenacds,6,6
1218,uechian14,1,1
1218,jerryjerryjerryy,5,1
1218,ourwayhu,9,7
1218,about0506,7,3
1218,jim4060304,5,2
1218,yehkuosu,6,6
1218,ss27713084,7,4
1219,jim4060304,7,2
1219,peiru19940227,5,3
1219,rosa.shen,7,6
1219,eddy82465,5,5
1219,abc343665,7,6
1219,uechian14,9,9
1219,mike031218,8,3
1219,spaceristic,7,6
1219,about0506,7,4
1219,aser2589,7,6
1220,asdpig601405,6,3
1220,yehkuosu,4,6
1220,ss27713084,3,4
1220,s067955609,3,5
1220,spaceristic,3,7
1220,billhsiau,4,2
1220,ourwayhu,3,3
1220,peiru19940227,5,3
1220,eddy82465,3,5
1220,dsc02017,2,5
1221,babyish1225,5,1
1221,stb61307,3,5
1221,abc343665,4,4
1221,rosa.shen,4,6
1221,jim4060304,4,2
1221,aser2589,4,4
1221,spaceristic,4,6
1221,asdpig601405,3,3
1221,peiru19940227,3,3
1221,766wjq,5,4
1222,mobetap,6,5
1222,JasonRoaHu,5,5
1222,eddy82465,5,5
1222,ss27713084,5,1
1222,stb61307,6,5
1222,jim4060304,5,2
1222,serenacds,2,6
1222,billhsiau,3,3
1222,peiru19940227,5,3
1222,jim4060304,5,2
1223,rosa.shen,6,6
1223,babyish1225,5,1
1223,jerryjerryjerryy,5,1
1223,JasonRoaHu,7,6
1223,ss27713084,6,6
1223,yehkuosu,6,6
1223,jim4060304,4,2
1223,stb61307,4,6
1223,asdpig601405,6,3
1223,dsc02017,3,6
1224,billhsiau,5,4
1224,eddy82465,5,3
1224,about0506,6,5
1224,aser2589,7,6
1224,cokecolalala,4,6
1224,smith0918,6,2
1224,abc343665,5,4
1224,chungweng0928,5,6
1224,ourwayhu,6,2
1224,peiru19940227,5,3
1225,mike031218,7,4
1225,peiru19940227,7,5
1225,spaceristic,7,7
1225,yunchaohe,4,4
1225,eddy82465,6,3
1225,wangjin0818,6,5
1225,766wjq,7,5
1225,yehkuosu,6,6
1225,rosa.shen,6,5
1225,ss27713084,8,7
1226,stb61307,5,5
1226,peiru19940227,5,3
1226,yueyuanlv,4,3
1226,serenacds,6,5
1226,jim4060304,6,2
1226,uechian14,5,5
1226,766wjq,4,4
1226,rosa.shen,5,6
1226,eddy82465,5,5
1226,about0506,3,4
1227,billhsiau,7,3
1227,766wjq,3,5
1227,jerryjerryjerryy,5,1
1227,yehkuosu,4,6
1227,rosa.shen,3,6
1227,chungweng0928,4,5
1227,joeyshia,4,5
1227,peiru19940227,3,5
1227,eddy82465,3,7
1227,mike031218,2,9
1228,jim4060304,7,2
1228,yueyuanlv,4,4
1228,rosa.shen,5,6
1228,about0506,6,3
1228,dsc02017,7,3
1228,cokecolalala,6,5
1228,ss27713084,6,4
1228,serenacds,9,6
1228,spaceristic,8,4
1228,uechian14,5,5
1229,a0912408595,6,5
1229,yehkuosu,5,5
1229,dsc02017,7,7
1229,stb61307,5,5
1229,ourwayhu,6,2
1229,ss27713084,5,1
1229,spaceristic,4,6
1229,smith0918,7,3
1229,jerryjerryjerryy,5,1
1229,asdpig601405,5,3
1230,AAmark543,7,4
1230,766wjq,7,4
1230,aser2589,7,6
1230,jim4060304,5,4
1230,ss27713084,5,5
1230,yueyuanlv,6,4
1230,jerryjerryjerryy,5,1
1230,eddy82465,5,3
1230,JasonRoaHu,6,6
1230,silvster,4,5
1231,jim4060304,4,6
1231,chungweng0928,5,5
1231,aser2589,7,6
1231,rosa.shen,4,5
1231,yehkuosu,4,5
1231,serenacds,4,6
1231,joeyshia,5,4
1231,eddy82465,5,1
1231,a0912408595,4,3
1231,mobetap,4,6
1232,yehkuosu,5,5
1232,silvster,4,4
1232,s067955609,7,7
1232,peiru19940227,5,3
1232,stb61307,4,5
1232,rosa.shen,4,5
1232,766wjq,7,4
1232,gogomaurice72,9,5
1232,about0506,4,5
1232,babyish1225,5,1
1233,aser2589,7,6
1233,dsc02017,9,7
1233,uechian14,1,1
1233,eddy82465,5,5
1233,a0912408595,6,4
1233,spaceristic,4,6
1233,ourwayhu,5,1
1233,silvster,6,6
1233,yehkuosu,6,6
1233,s067955609,6,6
1234,about0506,4,4
1234,yunchaohe,6,5
1234,mike031218,2,7
1234,jim4060304,4,7
1234,mobetap,4,6
1234,s067955609,4,3
1234,gogomaurice72,4,3
1234,smith0918,2,6
1234,ss27713084,3,4
1234,spaceristic,4,6
1235,silvster,6,6
1235,billhsiau,6,3
1235,yueyuanlv,7,5
1235,eddy82465,7,3
1235,yehkuosu,6,6
1235,spaceristic,6,6
1235,ss27713084,5,7
1235,smith0918,7,1
1235,about0506,8,5
1235,uechian14,1,1
1236,AAmark543,5,1
1236,asdpig601405,5,3
1236,uechian14,7,7
1236,eddy82465,5,2
1236,ss27713084,7,4
1236,a0912408595,7,6
1236,stb61307,7,7
1236,s067955609,9,4
1236,smith0918,7,3
1236,dsc02017,8,2
1237,766wjq,5,2
1237,JasonRoaHu,5,5
1237,peiru19940227,5,3
1237,ss27713084,5,3
1237,rosa.shen,6,5
1237,abc343665,7,3
1237,about0506,3,4
1237,yueyuanlv,7,4
1237,ly250676,5,4
1237,babyish1225,5,1
1238,peiru19940227,5,5
1238,billhsiau,6,3
1238,joeyshia,6,5
1238,eddy82465,5,7
1238,uechian14,4,4
1238,rosa.shen,6,6
1238,dsc02017,7,4
1238,yueyuanlv,7,7
1238,gogomaurice72,3,4
1238,yehkuosu,6,6
1239,yehkuosu,4,7
1239,about0506,7,5
1239,smith0918,2,7
1239,AAmark543,3,7
1239,yueyuanlv,5,7
1239,uechian14,1,1
1239,stb61307,5,5
1239,jerryjerryjerryy,5,1
1239,peiru19940227,4,6
1239,spaceristic,7,6
1240,smith0918,3,5
1240,uechian14,5,5
1240,gogomaurice72,4,2
1240,serenacds,4,6
1240,abc343665,3,4
1240,ss27713084,4,3
1240,joeyshia,3,6
1240,stb61307,6,5
1240,ourwayhu,8,4
1240,about0506,3,5
1241,stb61307,6,8
1241,aser2589,4,6
1241,766wjq,6,3
1241,billhsiau,3,3
1241,yehkuosu,6,6
1241,jerryjerryjerryy,5,1
1241,about0506,3,5
1241,silvster,3,6
1241,rosa.shen,4,5
1241,peiru19940227,5,3
1242,jerryjerryjerryy,5,1
1242,mike031218,3,3
1242,serenacds,3,6
1242,asdpig601405,4,3
1242,s067955609,3,8
1242,yehkuosu,4,6
1242,mobetap,4,6
1242,spaceristic,4,6
1242,about0506,3,6
1242,uechian14,1,1
1243,peiru19940227,5,3
1243,gogomaurice72,6,4
1243,eddy82465,5,5
1243,yueyuanlv,3,5
1243,yehkuosu,5,5
1243,about0506,5,6
1243,mobetap,4,6
1243,cokecolalala,3,6
1243,billhsiau,5,4
1243,ss27713084,5,2
1244,peiru19940227,5,3
1244,yehkuosu,6,6
1244,abc343665,5,3
1244,wangjin0818,7,7
1244,jim4060304,7,4
1244,uechian14,9,9
1244,joeyshia,7,4
1244,stb61307,8,7
1244,ss27713084,7,6
1244,asdpig601405,6,3
1245,uechian14,1,1
1245,AAmark543,4,5
1245,766wjq,3,7
1245,yehkuosu,6,6
1245,joeyshia,4,5
1245,rosa.shen,3,5
1245,dsc02017,1,7
1245,abc343665,5,6
1245,stb61307,3,7
1245,jerryjerryjerryy,5,1
1246,jim4060304,5,2
1246,a0912408595,5,3
1246,dsc02017,7,6
1246,766wjq,8,6
1246,silvster,6,6
1246,yunchaohe,7,3
1246,yueyuanlv,5,3
1246,yehkuosu,5,3
1246,smith0918,7,2
1246,asdpig601405,5,3
1247,peiru19940227,5,3
1247,billhsiau,3,3
1247,mike031218,3,5
1247,AAmark543,7,3
1247,rosa.shen,4,6
1247,yehkuosu,3,7
1247,uechian14,5,5
1247,joeyshia,3,6
1247,spaceristic,5,6
1247,a0912408595,4,4
1248,yueyuanlv,3,7
1248,gogomaurice72,4,1
1248,jerryjerryjerryy,5,1
1248,jim4060304,4,2
1248,uechian14,5,5
1248,dsc02017,7,4
1248,peiru19940227,3,3
1248,silvster,3,5
1248,yunchaohe,7,4
1248,wangjin0818,3,6
1249,ss27713084,5,1
1249,rosa.shen,5,5
1249,jim4060304,5,2
1249,stb61307,4,5
1249,766wjq,5,4
1249,wangjin0818,3,5
1249,spaceristic,3,6
1249,chungweng0928,5,5
1249,mobetap,5,3
1249,AAmark543,7,4
1250,eddy82465,5,5
1250,joeyshia,5,5
1250,billhsiau,5,3
1250,dsc02017,7,3
1250,spaceristic,4,7
1250,abc343665,5,3
1250,peiru19940227,5,4
1250,ss27713084,4,6
1250,rosa.shen,5,5
1250,AAmark543,5,5
1252,rosa.shen,5,5
1252,asdpig601405,6,3
1252,ss27713084,5,2
1252,stb61307,5,5
1252,766wjq,7,4
1252,peiru19940227,5,3
1252,abc343665,5,3
1252,yehkuosu,5,5
1252,spaceristic,3,7
1252,JasonRoaHu,5,5
1253,silvster,3,6
1253,spaceristic,4,6
1253,a0912408595,4,5
1253,billhsiau,6,3
1253,dsc02017,9,7
1253,serenacds,7,6
1253,smith0918,3,4
1253,mike031218,4,4
1253,gogomaurice72,4,4
1253,chungweng0928,7,4
1254,yehkuosu,5,5
1254,chungweng0928,5,5
1254,ss27713084,6,4
1254,about0506,6,3
1254,abc343665,5,6
1254,wangjin0818,5,7
1254,asdpig601405,4,3
1254,ourwayhu,6,2
1254,yunchaohe,4,6
1254,billhsiau,5,3
1255,joeyshia,6,4
1255,peiru19940227,5,3
1255,asdpig601405,6,3
1255,766wjq,7,5
1255,eddy82465,5,3
1255,about0506,6,3
1255,yehkuosu,5,5
1255,silvster,7,7
1255,aser2589,8,6
1255,rosa.shen,6,5
1256,billhsiau,3,5
1256,yueyuanlv,3,7
1256,766wjq,3,6
1256,smith0918,2,5
1256,silvster,3,6
1256,asdpig601405,4,3
1256,stb61307,3,5
1256,mike031218,3,5
1256,ss27713084,4,5
1256,rosa.shen,3,5
1257,ss27713084,5,4
1257,abc343665,5,4
1257,rosa.shen,4,5
1257,dsc02017,2,7
1257,jerryjerryjerryy,5,1
1257,eddy82465,4,5
1257,smith0918,3,4
1257,about0506,3,5
1257,AAmark543,7,3
1257,billhsiau,3,3
1258,rosa.shen,4,5
1258,s067955609,6,9
1258,eddy82465,5,5
1258,jim4060304,5,2
1258,ss27713084,5,3
1258,uechian14,1,1
1258,766wjq,3,8
1258,peiru19940227,3,1
1258,mike031218,2,5
1258,joeyshia,3,4
1259,yueyuanlv,5,5
1259,JasonRoaHu,5,3
1259,smith0918,2,6
1259,rosa.shen,3,5
1259,jim4060304,5,2
1259,AAmark543,3,6
1259,spaceristic,4,7
1259,uechian14,5,5
1259,stb61307,3,5
1259,dsc02017,3,3
1260,peiru19940227,5,3
1260,ss27713084,7,6
1260,ourwayhu,9,9
1260,766wjq,7,6
1260,jerryjerryjerryy,6,1
1260,smith0918,7,4
1260,asdpig601405,6,3
1260,about0506,6,7
1260,billhsiau,7,5
1260,silvster,7,6
1261,chungweng0928,5,5
1261,rosa.shen,4,5
1261,766wjq,7,4
1261,AAmark543,7,3
1261,asdpig601405,5,3
1261,s067955609,8,5
1261,gogomaurice72,5,4
1261,peiru19940227,5,3
1261,yehkuosu,5,5
1261,cokecolalala,6,6
1262,yueyuanlv,6,5
1262,dsc02017,7,6
1262,766wjq,7,3
1262,eddy82465,5,5
1262,rosa.shen,6,6
1262,uechian14,3,3
1262,babyish1225,5,1
1262,gogomaurice72,1,3
1262,mobetap,5,2
1262,AAmark543,5,1
1264,mobetap,5,3
1264,about0506,7,7
1264,ourwayhu,9,9
1264,766wjq,6,6
1264,asdpig601405,4,4
1264,rosa.shen,6,5
1264,jim4060304,5,1
1264,jerryjerryjerryy,5,1
1264,gogomaurice72,3,4
1264,serenacds,3,3
1265,gogomaurice72,7,2
1265,joeyshia,7,5
1265,uechian14,5,5
1265,spaceristic,6,6
1265,aser2589,6,5
1265,dsc02017,9,7
1265,yehkuosu,6,6
1265,yueyuanlv,6,4
1265,766wjq,7,6
1265,silvster,7,7
1266,yueyuanlv,6,4
1266,peiru19940227,5,4
1266,about0506,8,7
1266,stb61307,6,6
1266,766wjq,7,7
1266,rosa.shen,6,5
1266,ss27713084,8,6
1266,wangjin0818,6,3
1266,yunchaohe,4,4
1266,chungweng0928,5,5
1267,abc343665,5,4
1267,yunchaohe,6,7
1267,yueyuanlv,5,3
1267,silvster,3,6
1267,stb61307,5,5
1267,mike031218,4,3
1267,wangjin0818,5,5
1267,766wjq,4,3
1267,yehkuosu,5,5
1267,rosa.shen,4,5
1268,peiru19940227,3,3
1268,dsc02017,6,4
1268,JasonRoaHu,6,5
1268,rosa.shen,4,5
1268,billhsiau,3,3
1268,joeyshia,3,7
1268,ourwayhu,4,3
1268,chungweng0928,3,5
1268,jim4060304,4,2
1268,abc343665,3,5
1269,uechian14,3,3
1269,billhsiau,7,3
1269,yehkuosu,6,6
1269,766wjq,4,6
1269,p810530,6,7
1269,ss27713084,7,8
1269,stb61307,6,5
1269,yunchaohe,4,4
1269,joeyshia,4,5
1269,about0506,6,5
1270,rosa.shen,6,5
1270,yunchaohe,7,4
1270,peiru19940227,7,3
1270,yueyuanlv,6,6
1270,billhsiau,6,3
1270,yehkuosu,6,6
1270,uechian14,1,1
1270,ss27713084,7,4
1270,serenacds,7,3
1270,jerryjerryjerryy,5,1
1271,ss27713084,3,3
1271,766wjq,4,6
1271,stb61307,4,5
1271,uechian14,5,5
1271,dsc02017,3,6
1271,chungweng0928,7,6
1271,about0506,3,7
1271,wangjin0818,4,5
1271,abc343665,5,4
1271,peiru19940227,4,3
1272,rosa.shen,4,5
1272,yehkuosu,4,6
1272,AAmark543,3,3
1272,serenacds,4,7
1272,uechian14,1,1
1272,about0506,4,6
1272,abc343665,3,5
1272,billhsiau,4,3
1272,cokecolalala,4,5
1272,spaceristic,4,9
1273,yunchaohe,4,4
1273,peiru19940227,3,3
1273,AAmark543,3,3
1273,s067955609,9,3
1273,ss27713084,3,7
1273,yueyuanlv,4,6
1273,dsc02017,2,6
1273,766wjq,3,7
1273,jim4060304,5,2
1273,mobetap,4,6
1274,JasonRoaHu,9,7
1274,spaceristic,6,5
1274,eddy82465,5,5
1274,peiru19940227,5,3
1274,ss27713084,5,1
1274,silvster,3,6
1274,abc343665,5,4
1274,about0506,7,4
1274,smith0918,7,1
1274,jim4060304,5,2
1275,mike031218,7,4
1275,eddy82465,5,5
1275,aser2589,7,6
1275,AAmark543,8,3
1275,rosa.shen,6,6
1275,a0912408595,7,6
1275,peiru19940227,5,3
1275,about0506,7,5
1275,spaceristic,6,6
1275,766wjq,7,6
1276,chungweng0928,7,7
1276,dsc02017,3,6
1276,babyish1225,4,2
1276,yueyuanlv,3,7
1276,spaceristic,5,6
1276,serenacds,4,8
1276,cokecolalala,2,2
1276,peiru19940227,3,3
1276,mobetap,4,7
1276,mike031218,3,6
1277,uechian14,1,1
1277,wangjin0818,3,6
1277,asdpig601405,4,3
1277,asdpig601405,4,3
1277,mike031218,2,6
1277,peiru19940227,3,3
1277,eddy82465,4,3
1277,jim4060304,4,2
1277,babyish1225,4,1
1277,about0506,2,6
1278,mobetap,4,6
1278,smith0918,1,6
1278,ss27713084,4,4
1278,serenacds,1,9
1278,jim4060304,5,2
1278,766wjq,3,6
1278,spaceristic,4,6
1278,yunchaohe,6,6
1278,cokecolalala,3,2
1278,ourwayhu,5,2
1279,asdpig601405,3,4
1279,yueyuanlv,4,6
1279,rosa.shen,4,5
1279,ss27713084,3,3
1279,yehkuosu,4,5
1279,stb61307,4,5
1279,766wjq,5,2
1279,wangjin0818,4,4
1279,uechian14,1,1
1279,peiru19940227,5,3
1280,billhsiau,3,3
1280,silvster,3,6
1280,smith0918,3,4
1280,AAmark543,3,2
1280,ss27713084,2,4
1280,abc343665,3,6
1280,asdpig601405,3,3
1280,stb61307,4,5
1280,a0912408595,4,5
1280,s067955609,3,9
1281,silvster,4,4
1281,peiru19940227,5,3
1281,cokecolalala,4,4
1281,billhsiau,5,3
1281,766wjq,6,4
1281,smith0918,7,3
1281,spaceristic,5,6
1281,jerryjerryjerryy,5,1
1281,rosa.shen,4,5
1281,a0912408595,5,5
1282,abc343665,3,6
1282,stb61307,3,8
1282,babyish1225,5,3
1282,spaceristic,3,8
1282,ourwayhu,2,6
1282,peiru19940227,1,7
1282,mike031218,2,8
1282,uechian14,1,1
1282,jim4060304,5,3
1282,joeyshia,3,8
1283,AAmark543,3,3
1283,peiru19940227,3,3
1283,rosa.shen,4,5
1283,serenacds,2,8
1283,mobetap,3,6
1283,766wjq,5,6
1283,jerryjerryjerryy,5,1
1283,yueyuanlv,3,6
1283,abc343665,3,4
1283,yehkuosu,4,6
1284,mobetap,4,5
1284,yueyuanlv,3,7
1284,eddy82465,5,5
1284,about0506,3,5
1284,ourwayhu,4,3
1284,a0912408595,3,5
1284,766wjq,2,6
1284,babyish1225,5,1
1284,wangjin0818,4,3
1284,peiru19940227,4,2
1285,eddy82465,3,5
1285,ss27713084,3,6
1285,a0912408595,3,6
1285,peiru19940227,3,3
1285,uechian14,1,1
1285,AAmark543,3,3
1285,766wjq,3,7
1285,rosa.shen,3,5
1285,aser2589,4,5
1285,yehkuosu,3,7
1286,eddy82465,5,5
1286,mike031218,3,5
1286,jerryjerryjerryy,5,1
1286,about0506,2,4
1286,rosa.shen,4,5
1286,yehkuosu,4,6
1286,yunchaohe,4,4
1286,stb61307,3,5
1286,ss27713084,3,7
1286,s067955609,5,6
1287,yueyuanlv,6,6
1287,uechian14,1,1
1287,asdpig601405,6,3
1287,jim4060304,5,4
1287,billhsiau,6,3
1287,s067955609,9,9
1287,dsc02017,7,3
1287,stb61307,6,5
1287,peiru19940227,5,3
1287,yehkuosu,6,6
1288,s067955609,9,1
1288,smith0918,2,6
1288,silvster,6,6
1288,eddy82465,5,5
1288,peiru19940227,5,3
1288,serenacds,4,5
1288,766wjq,6,2
1288,ss27713084,5,5
1288,about0506,3,5
1288,stb61307,6,5
1289,mike031218,1,6
1289,eddy82465,3,6
1289,peiru19940227,3,5
1289,766wjq,3,7
1289,rosa.shen,4,6
1289,uechian14,1,1
1289,about0506,2,6
1289,serenacds,1,7
1289,smith0918,3,3
1289,ss27713084,4,4
1290,rosa.shen,6,5
1290,about0506,7,6
1290,yunchaohe,7,6
1290,stb61307,7,6
1290,peiru19940227,6,3
1290,spaceristic,4,6
1290,joeyshia,6,3
1290,eddy82465,6,5
1290,ss27713084,7,6
1290,babyish1225,7,3
1291,peiru19940227,5,3
1291,mike031218,6,5
1291,silvster,6,6
1291,wangjin0818,2,7
1291,jim4060304,5,2
1291,about0506,7,5
1291,rosa.shen,7,6
1291,abc343665,6,5
1291,mobetap,5,6
1291,766wjq,6,6
1292,rosa.shen,6,5
1292,yehkuosu,6,6
1292,mike031218,7,5
1292,766wjq,7,3
1292,asdpig601405,6,3
1292,ss27713084,6,4
1292,spaceristic,7,4
1292,mobetap,7,6
1292,dsc02017,7,4
1292,jim4060304,7,3
1293,joeyshia,7,4
1293,yehkuosu,6,6
1293,stb61307,7,6
1293,gogomaurice72,5,4
1293,aser2589,8,6
1293,abc343665,6,4
1293,asdpig601405,5,3
1293,dsc02017,7,6
1293,jim4060304,5,2
1293,ourwayhu,8,5
1294,ourwayhu,6,5
1294,gogomaurice72,4,4
1294,766wjq,7,7
1294,uechian14,1,1
1294,yehkuosu,6,6
1294,peiru19940227,5,3
1294,ss27713084,6,4
1294,s067955609,3,4
1294,eddy82465,5,5
1294,wangjin0818,6,6
1295,peiru19940227,5,3
1295,JasonRoaHu,5,5
1295,wangjin0818,4,3
1295,766wjq,3,6
